model,variant,iteration,macro_f1
dinov2_vitg14,single_lr,51,76.74408549358837
dinov2_vitg14,single_lr,52,76.59102942171425
dinov2_vitg14,single_lr,53,77.43486254052954
dinov2_vitg14,single_lr,54,78.58891337168401
dinov2_vitg14,single_lr,55,80.70186053792469
dinov2_vitg14,single_lr,56,79.25447305077637
dinov2_vitg14,single_lr,57,79.15964740729534
dinov2_vitg14,single_lr,58,80.79036616766096
dinov2_vitg14,single_lr,59,74.59082918001123
dinov2_vitg14,single_lr,60,74.55450133305776
dinov2_vitg14,single_lr,61,73.0991576422863
dinov2_vitg14,single_lr,62,76.15049267031966
dinov2_vitg14,single_lr,63,75.57473452595123
dinov2_vitg14,single_lr,64,75.31763779310639
dinov2_vitg14,single_lr,65,79.0827152683575
dinov2_vitg14,single_lr,66,74.51291148328775
dinov2_vitg14,single_lr,67,74.85954444422262
dinov2_vitg14,single_lr,68,75.54596429968575
dinov2_vitg14,single_lr,69,73.86025989299925
dinov2_vitg14,single_lr,70,77.78120018326746
dinov2_vitg14,single_lr,71,73.9621759286573
dinov2_vitg14,single_lr,72,75.35838378569856
dinov2_vitg14,single_lr,73,74.77959715096875
dinov2_vitg14,single_lr,74,74.35904503605728
dinov2_vitg14,single_lr,75,76.92757855593013
dinov2_vitg14,single_lr,76,75.89006606526989
dinov2_vitg14,single_lr,77,76.62076631247183
dinov2_vitg14,single_lr,78,77.44710932867409
dinov2_vitg14,single_lr,79,74.84520203186165
dinov2_vitg14,single_lr,80,80.06875035484417
dinov2_vitg14,single_lr,81,76.00585691276913
dinov2_vitg14,single_lr,82,75.7429714383396
dinov2_vitg14,single_lr,83,76.31897149427292
dinov2_vitg14,single_lr,84,74.64433785237526
dinov2_vitg14,single_lr,85,75.2096705839542
dinov2_vitg14,single_lr,86,77.76351181793359
dinov2_vitg14,single_lr,87,75.33085353475927
dinov2_vitg14,single_lr,88,77.23967463325289
